filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files\STAT_C_EN_corrected\4a\645.txt,1,49,6,31,6,72,8,42,8,0.58,0.19,0.12,0.00,0.00,0.00,49,36,37.40,36.50,0.68,0.72,4.08,5.77,0.91,20.64,0.74,1.00,9.00,2.12,0.21,0.55,0.17,0.10,0.26
..\data\indiv_files\STAT_C_EN_corrected\4a\703.txt,1,41,3,23,3,67,5,34,5,0.51,0.15,0.07,0.00,0.00,0.00,41,34,33.40,34.80,0.61,0.68,3.54,5.01,0.88,15.63,0.68,1.00,3.00,1.22,0.09,0.67,0.18,0.09,0.26
..\data\indiv_files\STAT_C_EN_corrected\4a\651.txt,1,39,5,24,5,56,5,31,5,0.55,0.16,0.13,0.30,0.90,0.67,39,34,35.80,36.00,0.70,0.68,3.69,5.21,0.91,19.45,0.77,1.00,10.00,2.24,0.32,0.55,0.19,0.06,0.26
..\data\indiv_files\STAT_C_EN_corrected\4a\610.txt,1,40,4,25,4,57,5,35,5,0.61,0.14,0.10,0.09,0.09,0.21,40,37,36.60,36.90,0.70,0.74,3.75,5.30,0.91,20.04,0.71,0.73,5.82,1.71,0.23,0.62,0.11,0.23,0.34
..\data\indiv_files\STAT_C_EN_corrected\4a\654.txt,1,32,6,23,6,40,6,24,6,0.60,0.25,0.19,0.25,0.25,0.35,32,32,32,32,0.80,0.80,3.58,5.06,0.94,26.48,0.96,1.00,4.00,1.41,0.17,0.86,0.29,0.25,0.54
..\data\indiv_files\STAT_C_EN_corrected\4a\794.txt,1,59,8,38,8,94,8,53,8,0.56,0.15,0.14,0.00,0.00,0.00,59,35,36.50,37.50,0.63,0.70,4.30,6.09,0.90,19.25,0.72,0.75,6.75,1.84,0.17,0.50,0.23,0.13,0.36
..\data\indiv_files\STAT_C_EN_corrected\4a\602.txt,1,15,5,11,4,16,5,12,4,0.75,0.33,0.33,0.00,0.00,0.00,15,15,15,15,0.94,0.94,2.65,3.75,0.98,51.73,0.92,1.00,2.00,1.00,0.17,0.86,0.25,0.00,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\647.txt,1,42,8,30,8,62,8,37,8,0.60,0.22,0.19,0.29,0.57,0.53,42,35,35.00,36.00,0.68,0.70,3.77,5.33,0.91,18.99,0.81,0.86,5.14,1.60,0.16,0.76,0.24,0.05,0.30
..\data\indiv_files\STAT_C_EN_corrected\4a\502.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\531.txt,1,36,4,26,4,50,6,28,6,0.56,0.21,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.93,1.00,5.00,1.58,0.18,0.92,0.25,0.07,0.32
..\data\indiv_files\STAT_C_EN_corrected\4a\521.txt,1,44,9,30,9,66,12,41,12,0.62,0.29,0.20,0.14,0.14,0.27,44,37,36.60,36.30,0.67,0.74,3.83,5.42,0.90,18.80,0.73,0.71,3.57,1.34,0.12,0.64,0.27,0.12,0.39
..\data\indiv_files\STAT_C_EN_corrected\4a\749.txt,1,25,5,18,5,34,6,21,6,0.62,0.29,0.20,0.20,0.20,0.32,25,25,25,25,0.74,0.74,3.03,4.29,0.91,17.56,0.86,1.00,5.00,1.58,0.24,0.82,0.14,0.10,0.24
..\data\indiv_files\STAT_C_EN_corrected\4a\913.txt,1,50,6,32,6,62,7,34,7,0.55,0.21,0.12,0.00,0.00,0.00,50,45,40.90,43.30,0.81,0.90,4.49,6.35,0.95,34.39,0.94,0.91,9.09,2.13,0.29,0.92,0.21,0.12,0.32
..\data\indiv_files\STAT_C_EN_corrected\4a\849.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\785.txt,1,34,7,22,7,42,7,24,7,0.57,0.29,0.21,0.60,1.80,0.95,34,34,34,34,0.81,0.81,3.71,5.25,0.94,28.71,0.92,1.00,5.00,1.58,0.21,0.83,0.08,0.21,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\520.txt,1,26,3,17,2,37,3,21,2,0.57,0.10,0.12,0.00,0.00,0.00,26,26,26,26,0.70,0.70,3.02,4.27,0.90,16.05,0.81,1.00,5.00,1.58,0.24,0.62,0.24,0.10,0.33
..\data\indiv_files\STAT_C_EN_corrected\4a\846.txt,1,44,3,28,3,72,4,41,4,0.57,0.10,0.07,0.00,0.00,0.00,44,36,33.90,35.30,0.61,0.72,3.67,5.19,0.88,16.13,0.68,0.71,3.57,1.34,0.12,0.72,0.20,0.07,0.27
..\data\indiv_files\STAT_C_EN_corrected\4a\697.txt,1,41,2,24,2,63,2,35,2,0.56,0.06,0.05,0.00,0.00,0.00,41,35,34.70,36.60,0.65,0.70,3.65,5.17,0.90,17.35,0.69,0.62,3.12,1.25,0.14,0.73,0.11,0.11,0.23
..\data\indiv_files\STAT_C_EN_corrected\4a\656.txt,1,19,3,9,3,27,4,11,4,0.41,0.36,0.16,0,0,0,19,19,19,19,0.70,0.70,2.59,3.66,0.89,13.43,0.82,0,0,0,0.00,0.80,0.36,0.09,0.45
..\data\indiv_files\STAT_C_EN_corrected\4a\519.txt,1,35,7,21,6,60,7,30,6,0.50,0.20,0.20,0.25,0.25,0.35,35,31,31.00,30.70,0.58,0.62,3.20,4.52,0.87,13.51,0.70,1.00,4.00,1.41,0.13,0.67,0.17,0.10,0.27
..\data\indiv_files\STAT_C_EN_corrected\4a\730.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\801.txt,1,38,5,22,5,55,9,32,9,0.58,0.28,0.13,0.17,0.17,0.29,38,36,35.40,35.00,0.69,0.72,3.62,5.12,0.91,18.86,0.69,0.83,4.17,1.44,0.16,0.59,0.16,0.09,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\868.txt,1,43,6,27,5,57,7,34,6,0.60,0.18,0.14,0.00,0.00,0.00,43,39,39.60,39.90,0.75,0.78,4.03,5.70,0.93,25.19,0.79,0.71,3.57,1.34,0.15,0.73,0.26,0.18,0.44
..\data\indiv_files\STAT_C_EN_corrected\4a\669.txt,1,53,8,32,8,74,9,39,9,0.53,0.23,0.15,0.36,1.45,0.85,53,40,38.10,36.00,0.72,0.80,4.36,6.16,0.92,24.10,0.82,1.00,11.00,2.35,0.28,0.78,0.18,0.03,0.21
..\data\indiv_files\STAT_C_EN_corrected\4a\563.txt,1,42,4,27,4,74,6,41,6,0.55,0.15,0.10,0.09,0.09,0.21,42,32,33.30,30.10,0.57,0.64,3.45,4.88,0.87,14.20,0.66,0.82,7.36,1.92,0.22,0.65,0.15,0.07,0.22
..\data\indiv_files\STAT_C_EN_corrected\4a\643.txt,1,22,4,14,4,24,5,16,5,0.67,0.31,0.18,0.33,0.33,0.41,22,22,22,22,0.92,0.92,3.18,4.49,0.97,50.41,0.88,1.00,3.00,1.22,0.19,0.75,0.25,0.06,0.31
..\data\indiv_files\STAT_C_EN_corrected\4a\889.txt,1,44,3,25,3,70,3,36,3,0.51,0.08,0.07,0.00,0.00,0.00,44,33,35.20,32.80,0.63,0.66,3.72,5.26,0.89,16.88,0.69,0.70,4.90,1.57,0.19,0.71,0.17,0.08,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\612.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\566.txt,1,35,0,20,0,44,0,21,0,0.48,0.00,0.00,0.00,0.00,0.00,35,35,35,35,0.80,0.80,3.73,5.28,0.94,27.18,0.95,0.89,7.11,1.89,0.38,1.00,0.19,0.10,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\570.txt,1,35,6,24,6,41,6,27,6,0.66,0.22,0.17,0.00,0.00,0.00,35,35,35,35,0.85,0.85,3.87,5.47,0.96,37.85,0.89,1.00,3.00,1.22,0.11,0.85,0.19,0.19,0.37
..\data\indiv_files\STAT_C_EN_corrected\4a\742.txt,1,54,7,37,6,84,7,43,6,0.51,0.14,0.13,0.00,0.00,0.00,54,39,36.70,35.10,0.64,0.78,4.17,5.89,0.90,19.30,0.86,0.80,6.40,1.79,0.19,0.86,0.28,0.12,0.40
..\data\indiv_files\STAT_C_EN_corrected\4a\756.txt,1,33,3,21,2,46,5,26,4,0.57,0.15,0.09,0.00,0.00,0.00,33,33,33,33,0.72,0.72,3.44,4.87,0.91,19.17,0.81,1.00,6.00,1.73,0.23,0.69,0.12,0.12,0.23
..\data\indiv_files\STAT_C_EN_corrected\4a\896.txt,1,33,3,23,3,50,5,29,5,0.58,0.17,0.09,0.17,0.17,0.29,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,1.00,6.00,1.73,0.21,0.86,0.14,0.14,0.28
..\data\indiv_files\STAT_C_EN_corrected\4a\591.txt,1,59,7,35,6,81,7,45,6,0.56,0.13,0.12,0.12,0.12,0.25,59,41,40.10,39.20,0.73,0.82,4.64,6.56,0.93,26.46,0.78,0.88,6.12,1.75,0.16,0.76,0.22,0.11,0.33
..\data\indiv_files\STAT_C_EN_corrected\4a\914.txt,1,47,11,28,9,59,13,33,11,0.56,0.33,0.23,0.00,0.00,0.00,47,41,41.30,42.70,0.80,0.82,4.33,6.12,0.94,31.75,0.85,1.00,6.00,1.73,0.18,0.75,0.18,0.12,0.30
..\data\indiv_files\STAT_C_EN_corrected\4a\736.txt,1,56,11,37,11,103,14,55,14,0.53,0.25,0.20,0.00,0.00,0.00,56,34,34.70,36.60,0.54,0.72,3.90,5.52,0.87,15.31,0.67,0.56,2.78,1.18,0.09,0.67,0.22,0.09,0.31
..\data\indiv_files\STAT_C_EN_corrected\4a\710.txt,1,25,6,13,5,27,7,15,6,0.56,0.40,0.24,0.60,1.80,0.95,25,25,25,25,0.93,0.93,3.40,4.81,0.98,61.30,0.87,1.00,5.00,1.58,0.33,0.75,0.13,0.00,0.13
..\data\indiv_files\STAT_C_EN_corrected\4a\712.txt,1,29,2,16,2,36,2,19,2,0.53,0.11,0.07,0.00,0.00,0.00,29,29,29,29,0.81,0.81,3.42,4.83,0.94,25.79,0.84,1.00,5.00,1.58,0.26,0.80,0.21,0.16,0.37
..\data\indiv_files\STAT_C_EN_corrected\4a\565.txt,1,11,1,8,1,13,1,9,1,0.69,0.11,0.09,0.00,0.00,0.00,11,11,11,11,0.85,0.85,2.16,3.05,0.93,17.10,0.89,1.00,1.00,0.71,0.11,0.80,0.33,0.00,0.33
..\data\indiv_files\STAT_C_EN_corrected\4a\625.txt,1,53,7,35,7,83,9,47,9,0.57,0.19,0.13,0.29,0.57,0.53,53,39,36.90,37.40,0.64,0.78,4.11,5.82,0.90,18.91,0.74,1.00,7.00,1.87,0.15,0.68,0.21,0.13,0.34
..\data\indiv_files\STAT_C_EN_corrected\4a\733.txt,1,43,3,27,3,62,5,34,5,0.55,0.15,0.07,0.00,0.00,0.00,43,36,36.80,39.00,0.69,0.72,3.86,5.46,0.91,20.22,0.79,1.00,6.00,1.73,0.18,0.73,0.21,0.09,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\588.txt,1,42,4,28,4,67,4,35,4,0.52,0.11,0.10,0.12,0.12,0.25,42,31,33.60,33.30,0.63,0.62,3.63,5.13,0.89,16.44,0.80,1.00,8.00,2.00,0.23,0.69,0.14,0.14,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\707.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\590.txt,1,26,5,17,5,29,5,19,5,0.66,0.26,0.19,0.33,0.33,0.41,26,26,26,26,0.90,0.90,3.41,4.83,0.97,45.09,0.89,1.00,3.00,1.22,0.16,0.75,0.32,0.11,0.42
..\data\indiv_files\STAT_C_EN_corrected\4a\779.txt,1,52,11,34,10,90,11,51,10,0.57,0.20,0.21,0.27,0.82,0.64,52,37,36.00,33.20,0.58,0.74,3.88,5.48,0.88,16.03,0.67,0.82,7.36,1.92,0.18,0.57,0.20,0.04,0.24
..\data\indiv_files\STAT_C_EN_corrected\4a\632.txt,1,67,6,41,6,121,8,65,8,0.54,0.12,0.09,0.00,0.00,0.00,67,39,36.00,38.80,0.55,0.81,4.31,6.09,0.88,16.90,0.63,0.43,4.35,1.47,0.15,0.72,0.14,0.15,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\653.txt,1,36,4,22,3,49,4,26,3,0.53,0.12,0.11,0.14,0.14,0.27,36,36,36,36,0.73,0.73,3.64,5.14,0.92,21.34,0.85,0.86,5.14,1.60,0.23,0.80,0.19,0.12,0.31
..\data\indiv_files\STAT_C_EN_corrected\4a\678.txt,1,44,7,31,7,77,11,42,11,0.55,0.26,0.16,0.00,0.00,0.00,44,33,33.10,32.00,0.57,0.66,3.55,5.01,0.87,14.64,0.74,0.75,4.50,1.50,0.14,0.78,0.14,0.17,0.31
..\data\indiv_files\STAT_C_EN_corrected\4a\790.txt,1,49,4,31,4,69,4,37,4,0.54,0.11,0.08,0.00,0.00,0.00,49,42,39.00,38.80,0.71,0.84,4.17,5.90,0.92,22.75,0.84,0.75,4.50,1.50,0.16,0.92,0.22,0.19,0.41
..\data\indiv_files\STAT_C_EN_corrected\4a\754.txt,1,44,6,26,6,63,9,36,9,0.57,0.25,0.14,0.20,0.40,0.45,44,37,37.60,37.60,0.70,0.74,3.92,5.54,0.91,20.77,0.72,0.90,8.10,2.01,0.25,0.77,0.17,0.11,0.28
..\data\indiv_files\STAT_C_EN_corrected\4a\870.txt,1,59,7,34,7,103,9,51,9,0.50,0.18,0.12,0.00,0.00,0.00,59,38,35.80,37.00,0.57,0.74,4.11,5.81,0.88,16.74,0.67,0.62,4.92,1.57,0.16,0.77,0.14,0.08,0.22
..\data\indiv_files\STAT_C_EN_corrected\4a\688.txt,1,36,6,22,5,48,6,26,5,0.54,0.19,0.17,0.00,0.00,0.00,36,36,36,36,0.75,0.75,3.67,5.20,0.93,22.62,0.85,1.00,4.00,1.41,0.15,0.64,0.31,0.12,0.42
..\data\indiv_files\STAT_C_EN_corrected\4a\759.txt,1,26,4,19,4,36,4,23,4,0.64,0.17,0.15,0.00,0.00,0.00,26,26,26,26,0.72,0.72,3.06,4.33,0.91,17.14,0.83,1.00,3.00,1.22,0.13,0.70,0.39,0.00,0.39
..\data\indiv_files\STAT_C_EN_corrected\4a\753.txt,1,41,5,25,5,56,6,30,6,0.54,0.20,0.12,0.25,0.25,0.35,41,38,37.30,38.50,0.73,0.76,3.87,5.48,0.92,22.57,0.83,1.00,4.00,1.41,0.13,0.64,0.30,0.17,0.47
..\data\indiv_files\STAT_C_EN_corrected\4a\910.txt,1,51,6,28,6,72,7,38,7,0.53,0.18,0.12,0.00,0.00,0.00,51,39,37.80,38.90,0.71,0.78,4.25,6.01,0.92,23.03,0.74,1.00,6.00,1.73,0.16,0.69,0.18,0.16,0.34
..\data\indiv_files\STAT_C_EN_corrected\4a\581.txt,1,42,5,24,5,59,5,32,5,0.54,0.16,0.12,0.00,0.00,0.00,42,38,37.50,37.40,0.71,0.76,3.87,5.47,0.92,21.25,0.75,0.83,4.17,1.44,0.16,0.62,0.28,0.06,0.34
..\data\indiv_files\STAT_C_EN_corrected\4a\574.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\532.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\818.txt,1,27,4,16,4,34,5,20,5,0.59,0.25,0.15,0.33,0.67,0.58,27,27,27,27,0.79,0.79,3.27,4.63,0.93,23.43,0.80,1.00,6.00,1.73,0.30,0.62,0.30,0.00,0.30
..\data\indiv_files\STAT_C_EN_corrected\4a\786.txt,1,39,3,22,3,56,4,28,4,0.50,0.14,0.08,0.00,0.00,0.00,39,33,36.20,34.00,0.70,0.66,3.69,5.21,0.91,19.45,0.79,0.83,4.17,1.44,0.18,0.77,0.14,0.11,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\665.txt,1,38,6,24,5,59,6,30,5,0.51,0.17,0.16,0.00,0.00,0.00,38,37,34.00,35.00,0.64,0.74,3.50,4.95,0.89,16.41,0.80,0.75,2.25,1.06,0.10,0.87,0.13,0.13,0.27
..\data\indiv_files\STAT_C_EN_corrected\4a\906.txt,1,48,5,29,5,72,8,37,8,0.51,0.22,0.10,0.00,0.00,0.00,48,36,35.20,36.90,0.67,0.72,4.00,5.66,0.91,19.59,0.78,0.89,7.11,1.89,0.22,0.78,0.16,0.05,0.22
..\data\indiv_files\STAT_C_EN_corrected\4a\847.txt,1,35,3,21,3,59,4,31,4,0.53,0.13,0.09,0.00,0.00,0.00,35,34,32.20,31.40,0.59,0.68,3.22,4.56,0.87,13.83,0.68,0.67,4.00,1.41,0.19,0.70,0.16,0.16,0.32
..\data\indiv_files\STAT_C_EN_corrected\4a\890.txt,1,53,7,34,7,75,7,39,7,0.52,0.18,0.13,0.12,0.12,0.25,53,36,36.60,39.30,0.71,0.72,4.33,6.12,0.92,23.32,0.87,1.00,8.00,2.00,0.21,0.81,0.23,0.10,0.33
..\data\indiv_files\STAT_C_EN_corrected\4a\854.txt,1,40,5,24,5,57,6,28,6,0.49,0.21,0.12,0.33,0.67,0.58,40,37,36.10,36.20,0.70,0.74,3.75,5.30,0.91,20.04,0.86,0.83,4.17,1.44,0.18,0.79,0.21,0.07,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\881.txt,1,30,5,19,4,36,5,21,4,0.58,0.19,0.17,0.20,0.20,0.32,30,30,30,30,0.83,0.83,3.54,5.00,0.95,30.59,0.90,1.00,5.00,1.58,0.24,0.80,0.19,0.10,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\907.txt,1,59,7,38,7,90,8,48,8,0.53,0.17,0.12,0.09,0.09,0.21,59,41,37.60,40.80,0.66,0.82,4.40,6.22,0.91,20.82,0.79,0.73,5.82,1.71,0.17,0.86,0.12,0.12,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\862.txt,1,28,5,17,4,31,5,18,4,0.58,0.22,0.18,0.00,0.00,0.00,28,28,28,28,0.90,0.90,3.56,5.03,0.97,50.32,0.94,1.00,3.00,1.22,0.17,1.00,0.17,0.17,0.33
..\data\indiv_files\STAT_C_EN_corrected\4a\762.txt,1,66,10,43,10,96,10,55,10,0.57,0.18,0.15,0.08,0.08,0.20,66,42,39.20,41.10,0.69,0.84,4.76,6.74,0.92,24.15,0.78,0.92,10.08,2.25,0.20,0.75,0.18,0.13,0.31
..\data\indiv_files\STAT_C_EN_corrected\4a\715.txt,1,61,11,42,11,81,13,49,13,0.60,0.27,0.18,0.19,0.56,0.53,61,44,40.60,41.00,0.75,0.88,4.79,6.78,0.94,29.58,0.86,0.94,14.06,2.65,0.31,0.84,0.12,0.12,0.24
..\data\indiv_files\STAT_C_EN_corrected\4a\884.txt,1,52,7,31,7,81,7,43,7,0.53,0.16,0.13,0.12,0.12,0.25,52,41,36.30,36.20,0.64,0.82,4.09,5.78,0.90,18.92,0.72,0.62,3.12,1.25,0.12,0.67,0.16,0.21,0.37
..\data\indiv_files\STAT_C_EN_corrected\4a\628.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_C_EN_corrected\4a\700.txt,1,29,9,21,7,35,11,24,9,0.69,0.38,0.31,0.40,0.80,0.63,29,29,29,29,0.83,0.83,3.47,4.90,0.95,29.19,0.88,1.00,5.00,1.58,0.21,0.90,0.25,0.04,0.29
..\data\indiv_files\STAT_C_EN_corrected\4a\594.txt,1,56,6,37,6,93,6,48,6,0.52,0.12,0.11,0.00,0.00,0.00,56,40,34.80,35.70,0.60,0.80,4.11,5.81,0.89,17.59,0.77,0.83,8.33,2.04,0.21,0.81,0.12,0.08,0.21
..\data\indiv_files\STAT_C_EN_corrected\4a\611.txt,1,33,4,22,4,44,4,27,4,0.61,0.15,0.12,0.00,0.00,0.00,33,33,33,33,0.75,0.75,3.52,4.97,0.92,21.62,0.81,0.75,4.50,1.50,0.22,0.83,0.11,0.11,0.22
..\data\indiv_files\STAT_C_EN_corrected\4a\876.txt,1,29,5,19,5,40,7,23,7,0.57,0.30,0.17,0.00,0.00,0.00,29,29,29,29,0.72,0.72,3.24,4.59,0.91,18.38,0.83,1.00,1.00,0.71,0.04,0.86,0.22,0.09,0.30
..\data\indiv_files\STAT_C_EN_corrected\4a\527.txt,1,28,2,17,1,37,2,22,1,0.59,0.05,0.07,0.00,0.00,0.00,28,28,28,28,0.76,0.76,3.25,4.60,0.92,20.32,0.77,0.80,3.20,1.26,0.18,0.75,0.14,0.18,0.32
..\data\indiv_files\STAT_C_EN_corrected\4a\660.txt,1,52,6,30,6,88,6,46,6,0.52,0.13,0.12,0.00,0.00,0.00,52,37,35.50,29.70,0.59,0.74,3.92,5.54,0.88,16.55,0.65,0.46,2.77,1.18,0.13,0.79,0.17,0.11,0.28
..\data\indiv_files\STAT_C_EN_corrected\4a\560.txt,1,43,5,26,5,65,5,36,5,0.55,0.14,0.12,0.14,0.14,0.27,43,35,35.30,35.00,0.66,0.70,3.77,5.33,0.90,18.32,0.72,1.00,7.00,1.87,0.19,0.75,0.11,0.08,0.19
..\data\indiv_files\STAT_C_EN_corrected\4a\576.txt,1,39,7,30,7,66,12,44,12,0.67,0.27,0.18,0.00,0.00,0.00,39,35,33.00,31.40,0.59,0.70,3.39,4.80,0.87,14.49,0.68,0.88,6.12,1.75,0.16,0.63,0.11,0.14,0.25
..\data\indiv_files\STAT_C_EN_corrected\4a\775.txt,1,32,6,22,6,41,6,25,6,0.61,0.24,0.19,0.14,0.14,0.27,32,32,32,32,0.78,0.78,3.53,5.00,0.93,24.17,0.88,0.71,3.57,1.34,0.20,0.89,0.28,0.08,0.36
..\data\indiv_files\STAT_C_EN_corrected\4a\838.txt,1,19,2,10,2,20,2,11,2,0.55,0.18,0.11,0.00,0.00,0.00,19,19,19,19,0.95,0.95,3.00,4.25,0.98,75.99,0.91,1.00,2.00,1.00,0.18,0.86,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\4a\675.txt,1,53,7,35,6,91,8,52,7,0.57,0.13,0.13,0.17,0.33,0.41,53,35,34.00,35.20,0.58,0.70,3.93,5.56,0.88,16.35,0.67,0.75,6.75,1.84,0.17,0.70,0.13,0.13,0.27
