filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files\AIP_A_EN_corrected\513.txt,1,45,4,23,3,89,5,37,4,0.42,0.11,0.09,0.14,0.29,0.38,45,30,31.60,31.20,0.51,0.60,3.37,4.77,0.85,12.83,0.62,0.71,7.14,1.89,0.27,0.44,0.11,0.03,0.14
..\data\indiv_files\AIP_A_EN_corrected\515.txt,1,40,9,25,8,61,14,36,13,0.59,0.36,0.23,0.14,0.14,0.27,40,35,35.30,36.50,0.66,0.70,3.62,5.12,0.90,17.39,0.69,0.71,3.57,1.34,0.14,0.76,0.19,0.03,0.22
..\data\indiv_files\AIP_A_EN_corrected\516.txt,1,40,5,22,5,66,5,35,5,0.53,0.14,0.12,0.12,0.12,0.25,40,34,33.10,35.20,0.61,0.68,3.48,4.92,0.88,15.22,0.63,0.75,4.50,1.50,0.17,0.47,0.23,0.03,0.26
..\data\indiv_files\AIP_A_EN_corrected\517.txt,1,80,15,52,13,186,24,94,22,0.51,0.23,0.19,0.10,0.31,0.39,80,30,36.00,38.50,0.43,0.75,4.15,5.87,0.84,14.06,0.55,0.55,8.83,2.10,0.17,0.53,0.14,0.01,0.15
..\data\indiv_files\AIP_A_EN_corrected\519.txt,1,59,6,36,5,122,11,65,10,0.53,0.15,0.10,0.06,0.06,0.17,59,36,34.50,36.10,0.48,0.70,3.78,5.34,0.85,13.80,0.55,0.59,5.88,1.71,0.15,0.48,0.11,0.05,0.15
..\data\indiv_files\AIP_A_EN_corrected\520.txt,1,60,12,40,11,124,15,66,14,0.53,0.21,0.20,0.25,1.00,0.71,60,31,35.10,36.70,0.48,0.66,3.81,5.39,0.85,13.90,0.61,0.69,7.56,1.94,0.17,0.52,0.15,0.03,0.18
..\data\indiv_files\AIP_A_EN_corrected\521.txt,1,56,14,40,14,115,14,64,14,0.56,0.22,0.25,0.19,0.76,0.62,56,33,32.60,32.80,0.49,0.66,3.69,5.22,0.85,13.59,0.62,0.67,9.33,2.16,0.22,0.52,0.19,0.00,0.19
..\data\indiv_files\AIP_A_EN_corrected\522.txt,1,53,7,32,6,121,12,61,11,0.50,0.18,0.13,0.00,0.00,0.00,53,30,29.60,32.00,0.44,0.60,3.41,4.82,0.83,12.10,0.52,0.75,6.75,1.84,0.15,0.48,0.11,0.00,0.11
..\data\indiv_files\AIP_A_EN_corrected\523.txt,1,52,11,32,10,87,13,52,12,0.60,0.23,0.21,0.00,0.00,0.00,52,38,35.20,37.90,0.60,0.76,3.94,5.57,0.88,16.83,0.62,0.60,5.40,1.64,0.17,0.50,0.25,0.02,0.27
..\data\indiv_files\AIP_A_EN_corrected\525.txt,1,64,10,34,9,134,16,68,15,0.51,0.22,0.16,0.07,0.07,0.18,64,34,36.90,37.20,0.48,0.70,3.91,5.53,0.85,14.10,0.50,0.60,5.40,1.64,0.13,0.47,0.13,0.01,0.15
..\data\indiv_files\AIP_A_EN_corrected\526.txt,1,65,8,41,8,114,9,61,9,0.54,0.15,0.12,0.00,0.00,0.00,65,37,36.70,36.20,0.57,0.75,4.30,6.09,0.88,17.34,0.67,0.69,7.56,1.94,0.18,0.67,0.20,0.02,0.21
..\data\indiv_files\AIP_A_EN_corrected\527.txt,1,69,7,42,7,125,11,63,11,0.50,0.17,0.10,0.05,0.05,0.16,69,33,38.30,38.50,0.55,0.73,4.36,6.17,0.88,17.04,0.67,0.74,10.32,2.27,0.22,0.60,0.19,0.03,0.22
..\data\indiv_files\AIP_A_EN_corrected\528.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\529.txt,1,85,13,55,13,136,15,62,15,0.46,0.24,0.15,0.33,1.67,0.91,85,36,39.00,38.90,0.62,0.74,5.15,7.29,0.90,22.30,0.89,0.93,13.07,2.56,0.23,0.86,0.16,0.11,0.27
..\data\indiv_files\AIP_A_EN_corrected\530.txt,1,37,8,25,7,57,9,31,8,0.54,0.26,0.22,0.20,0.20,0.32,37,34,32.70,36.20,0.65,0.68,3.47,4.90,0.89,16.43,0.81,0.80,3.20,1.26,0.13,0.85,0.23,0.10,0.32
..\data\indiv_files\AIP_A_EN_corrected\531.txt,1,117,15,68,15,221,23,114,23,0.52,0.20,0.13,0.15,0.76,0.62,117,40,40.90,40.00,0.53,0.83,5.57,7.87,0.88,19.90,0.60,0.64,13.36,2.58,0.18,0.62,0.13,0.05,0.18
..\data\indiv_files\AIP_A_EN_corrected\532.txt,1,58,8,34,8,115,9,60,9,0.52,0.15,0.14,0.09,0.18,0.30,58,30,34.00,36.70,0.50,0.71,3.82,5.41,0.86,14.28,0.57,0.55,6.55,1.81,0.20,0.50,0.15,0.05,0.20
..\data\indiv_files\AIP_A_EN_corrected\533.txt,1,44,6,24,6,74,7,34,7,0.46,0.21,0.14,0.00,0.00,0.00,44,38,34.20,36.90,0.59,0.76,3.62,5.11,0.88,15.48,0.71,0.64,4.45,1.49,0.21,0.56,0.29,0.06,0.35
..\data\indiv_files\AIP_A_EN_corrected\534.txt,1,62,9,35,9,141,19,69,19,0.49,0.28,0.15,0.12,0.25,0.35,62,33,32.40,33.60,0.44,0.68,3.69,5.22,0.83,12.95,0.51,0.62,6.25,1.77,0.14,0.45,0.12,0.03,0.14
..\data\indiv_files\AIP_A_EN_corrected\535.txt,1,88,10,52,10,202,16,102,16,0.50,0.16,0.11,0.00,0.00,0.00,88,32,35.60,35.30,0.44,0.69,4.38,6.19,0.84,14.73,0.51,0.55,8.83,2.10,0.16,0.50,0.12,0.02,0.14
..\data\indiv_files\AIP_A_EN_corrected\536.txt,1,120,17,79,16,279,26,137,25,0.49,0.18,0.14,0.10,0.41,0.45,120,29,38.80,38.70,0.43,0.73,5.08,7.18,0.85,16.32,0.58,0.56,12.41,2.49,0.16,0.59,0.14,0.04,0.18
..\data\indiv_files\AIP_A_EN_corrected\539.txt,1,83,8,51,8,127,9,67,9,0.53,0.13,0.10,0.12,0.24,0.34,83,41,41.20,40.60,0.65,0.83,5.21,7.37,0.91,23.96,0.76,0.94,15.06,2.74,0.24,0.66,0.12,0.06,0.18
..\data\indiv_files\AIP_A_EN_corrected\540.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\541.txt,1,90,14,60,13,229,21,101,20,0.44,0.20,0.16,0.19,0.96,0.69,90,29,32.70,35.00,0.39,0.67,4.21,5.95,0.83,13.73,0.59,0.69,12.46,2.50,0.18,0.51,0.10,0.03,0.13
..\data\indiv_files\AIP_A_EN_corrected\542.txt,1,15,1,9,1,21,1,11,1,0.52,0.09,0.07,0.00,0.00,0.00,15,15,15,15,0.71,0.71,2.31,3.27,0.89,11.96,0.82,0.67,1.33,0.82,0.18,0.83,0.18,0.00,0.18
..\data\indiv_files\AIP_A_EN_corrected\543.txt,1,62,10,38,10,112,13,58,13,0.52,0.22,0.16,0.29,0.57,0.53,62,32,35.90,38.40,0.55,0.73,4.14,5.86,0.87,16.35,0.66,1.00,7.00,1.87,0.12,0.56,0.16,0.07,0.22
..\data\indiv_files\AIP_A_EN_corrected\544.txt,1,94,18,54,17,200,32,95,31,0.47,0.33,0.19,0.17,0.83,0.65,94,34,37.20,39.20,0.47,0.75,4.70,6.65,0.86,16.15,0.57,0.57,9.63,2.19,0.18,0.58,0.12,0.01,0.13
..\data\indiv_files\AIP_A_EN_corrected\545.txt,1,24,4,14,3,31,4,17,3,0.55,0.18,0.17,0.25,0.25,0.35,24,24,24,24,0.77,0.77,3.05,4.31,0.93,20.01,0.82,0.75,2.25,1.06,0.18,0.90,0.12,0.00,0.12
..\data\indiv_files\AIP_A_EN_corrected\546.txt,1,49,5,27,5,82,6,41,6,0.50,0.15,0.10,0.00,0.00,0.00,49,34,35.70,32.60,0.60,0.68,3.83,5.41,0.88,16.38,0.66,0.56,2.78,1.18,0.12,0.63,0.24,0.00,0.24
..\data\indiv_files\AIP_A_EN_corrected\547.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\548.txt,1,64,14,36,12,148,17,71,15,0.48,0.21,0.22,0.07,0.07,0.18,64,34,34.70,35.70,0.43,0.71,3.72,5.26,0.83,12.94,0.51,0.47,3.27,1.28,0.10,0.40,0.17,0.04,0.21
..\data\indiv_files\AIP_A_EN_corrected\549.txt,1,68,11,43,10,130,14,67,13,0.52,0.19,0.16,0.06,0.06,0.18,68,36,36.50,37.60,0.52,0.78,4.22,5.96,0.87,15.88,0.64,0.69,7.56,1.94,0.16,0.72,0.15,0.03,0.18
..\data\indiv_files\AIP_A_EN_corrected\551.txt,1,72,16,45,16,148,24,74,24,0.50,0.32,0.22,0.14,0.43,0.46,72,37,36.70,40.70,0.49,0.79,4.18,5.92,0.86,15.05,0.61,0.67,9.33,2.16,0.19,0.58,0.14,0.04,0.18
..\data\indiv_files\AIP_A_EN_corrected\552.txt,1,44,6,27,6,111,12,59,12,0.53,0.20,0.14,0.00,0.00,0.00,44,36,31.60,37.60,0.40,0.73,2.95,4.18,0.80,10.41,0.46,0.55,3.27,1.28,0.10,0.44,0.14,0.03,0.17
..\data\indiv_files\AIP_A_EN_corrected\553.txt,1,62,13,34,13,96,15,49,15,0.51,0.31,0.21,0.25,0.75,0.61,62,43,38.10,41.20,0.65,0.86,4.47,6.33,0.90,20.69,0.69,0.83,8.33,2.04,0.20,0.58,0.18,0.04,0.22
..\data\indiv_files\AIP_A_EN_corrected\555.txt,1,73,9,38,8,132,12,63,11,0.48,0.17,0.12,0.06,0.06,0.18,73,40,38.30,35.40,0.55,0.76,4.49,6.35,0.88,17.48,0.60,0.75,9.00,2.12,0.19,0.50,0.19,0.02,0.21
..\data\indiv_files\AIP_A_EN_corrected\556.txt,1,32,7,18,6,45,7,24,6,0.53,0.25,0.22,0.20,0.20,0.32,32,32,32,32,0.71,0.71,3.37,4.77,0.91,18.46,0.75,0.60,1.80,0.95,0.12,0.69,0.25,0.00,0.25
..\data\indiv_files\AIP_A_EN_corrected\558.txt,1,75,9,43,8,192,24,90,21,0.47,0.23,0.12,0.04,0.04,0.14,75,31,33.90,35.60,0.39,0.69,3.83,5.41,0.82,12.77,0.48,0.54,7.04,1.88,0.14,0.45,0.13,0.03,0.17
..\data\indiv_files\AIP_A_EN_corrected\559.txt,1,67,11,37,9,138,13,58,10,0.42,0.17,0.16,0.06,0.06,0.17,67,32,35.00,34.70,0.49,0.67,4.03,5.70,0.85,14.59,0.64,0.78,10.89,2.33,0.24,0.52,0.17,0.00,0.17
..\data\indiv_files\AIP_A_EN_corrected\560.txt,1,19,4,9,4,28,5,12,5,0.43,0.42,0.21,0.00,0.00,0.00,19,19,19,19,0.68,0.68,2.54,3.59,0.88,12.44,0.75,1.00,1.00,0.71,0.08,0.62,0.25,0.00,0.25
..\data\indiv_files\AIP_A_EN_corrected\561.txt,1,37,4,25,4,71,6,42,6,0.59,0.14,0.11,0.00,0.00,0.00,37,31,31.40,32.10,0.52,0.62,3.10,4.39,0.85,12.11,0.60,0.50,3.00,1.22,0.14,0.67,0.24,0.02,0.26
..\data\indiv_files\AIP_A_EN_corrected\562.txt,1,73,15,44,15,152,19,74,19,0.49,0.26,0.21,0.18,0.36,0.43,73,29,36.10,33.50,0.48,0.69,4.19,5.92,0.85,14.95,0.59,0.73,5.82,1.71,0.11,0.50,0.22,0.01,0.23
..\data\indiv_files\AIP_A_EN_corrected\563.txt,1,33,4,17,3,57,5,28,4,0.49,0.14,0.12,0.00,0.00,0.00,33,27,30.80,29.80,0.58,0.54,3.09,4.37,0.86,12.99,0.61,0.71,3.57,1.34,0.18,0.43,0.21,0.00,0.21
..\data\indiv_files\AIP_A_EN_corrected\564.txt,1,52,8,28,7,80,9,39,8,0.49,0.21,0.15,0.20,0.20,0.32,52,32,37.10,35.70,0.65,0.64,4.11,5.81,0.90,19.36,0.72,0.60,1.80,0.95,0.08,0.68,0.23,0.03,0.26
..\data\indiv_files\AIP_A_EN_corrected\565.txt,1,72,11,44,11,134,12,63,12,0.47,0.19,0.15,0.08,0.08,0.20,72,35,37.30,40.30,0.54,0.78,4.40,6.22,0.87,16.77,0.70,0.92,10.08,2.25,0.17,0.59,0.13,0.02,0.14
..\data\indiv_files\AIP_A_EN_corrected\566.txt,1,49,7,33,7,87,10,49,10,0.56,0.20,0.14,0.12,0.25,0.35,49,35,33.70,32.60,0.56,0.70,3.71,5.25,0.87,15.09,0.67,0.62,6.25,1.77,0.20,0.64,0.16,0.00,0.16
..\data\indiv_files\AIP_A_EN_corrected\568.txt,1,98,15,58,15,196,21,85,21,0.43,0.25,0.15,0.17,0.33,0.41,98,39,38.50,38.60,0.50,0.77,4.95,7.00,0.87,17.45,0.68,1.00,12.00,2.45,0.14,0.61,0.15,0.07,0.22
..\data\indiv_files\AIP_A_EN_corrected\569.txt,1,27,6,17,6,38,7,24,7,0.63,0.29,0.22,0.00,0.00,0.00,27,27,27,27,0.71,0.71,3.10,4.38,0.91,16.82,0.71,0.67,2.67,1.15,0.17,0.64,0.21,0.04,0.25
..\data\indiv_files\AIP_A_EN_corrected\570.txt,1,32,2,16,2,66,3,32,3,0.48,0.09,0.06,0.00,0.00,0.00,32,30,28.00,28.50,0.48,0.60,2.79,3.94,0.83,10.53,0.50,0.50,1.50,0.87,0.09,0.50,0.16,0.00,0.16
..\data\indiv_files\AIP_A_EN_corrected\571.txt,1,45,8,28,8,89,9,47,9,0.53,0.19,0.18,0.17,0.33,0.41,45,34,32.70,34.60,0.51,0.68,3.37,4.77,0.85,12.83,0.60,0.67,5.33,1.63,0.17,0.48,0.15,0.00,0.15
..\data\indiv_files\AIP_A_EN_corrected\572.txt,1,50,5,26,5,78,5,36,5,0.46,0.14,0.10,0.12,0.12,0.25,50,35,36.40,36.80,0.64,0.70,4.00,5.66,0.90,18.54,0.72,0.88,6.12,1.75,0.19,0.60,0.19,0.00,0.19
..\data\indiv_files\AIP_A_EN_corrected\573.txt,1,45,7,24,7,90,10,46,10,0.51,0.22,0.16,0.10,0.10,0.22,45,28,30.30,30.70,0.50,0.56,3.35,4.74,0.85,12.69,0.52,0.60,3.60,1.34,0.13,0.46,0.17,0.00,0.17
..\data\indiv_files\AIP_A_EN_corrected\574.txt,1,66,13,42,10,124,17,65,14,0.52,0.22,0.20,0.20,0.40,0.45,66,34,35.90,35.00,0.53,0.71,4.19,5.93,0.87,16.00,0.65,0.80,6.40,1.79,0.12,0.58,0.25,0.02,0.26
..\data\indiv_files\AIP_A_EN_corrected\575.txt,1,29,7,15,6,40,8,17,7,0.42,0.41,0.24,0.25,0.25,0.35,29,29,29,29,0.72,0.72,3.24,4.59,0.91,18.38,0.88,0.75,2.25,1.06,0.18,1.00,0.35,0.12,0.47
..\data\indiv_files\AIP_A_EN_corrected\576.txt,1,41,4,22,4,70,5,33,5,0.47,0.15,0.10,0.12,0.12,0.25,41,31,32.40,35.80,0.59,0.62,3.47,4.90,0.87,14.65,0.67,1.00,8.00,2.00,0.24,0.53,0.18,0.00,0.18
..\data\indiv_files\AIP_A_EN_corrected\577.txt,1,43,7,24,6,63,8,32,7,0.51,0.22,0.16,0.22,0.44,0.47,43,36,35.70,38.20,0.68,0.72,3.83,5.42,0.91,19.52,0.75,1.00,9.00,2.12,0.28,0.56,0.16,0.03,0.19
..\data\indiv_files\AIP_A_EN_corrected\578.txt,1,84,19,47,17,174,26,80,23,0.46,0.29,0.23,0.16,0.47,0.49,84,33,36.60,37.00,0.48,0.70,4.50,6.37,0.86,15.87,0.59,0.79,11.84,2.43,0.19,0.50,0.14,0.03,0.16
..\data\indiv_files\AIP_A_EN_corrected\580.txt,1,110,16,64,15,249,28,119,27,0.48,0.23,0.15,0.11,0.32,0.40,110,35,39.50,39.50,0.44,0.76,4.93,6.97,0.85,16.18,0.54,0.64,11.57,2.41,0.15,0.54,0.13,0.02,0.15
..\data\indiv_files\AIP_A_EN_corrected\581.txt,1,32,7,17,6,54,8,28,7,0.52,0.25,0.22,0.00,0.00,0.00,32,32,30.80,30.90,0.59,0.64,3.08,4.35,0.87,13.21,0.61,0.83,4.17,1.44,0.18,0.53,0.14,0.04,0.18
..\data\indiv_files\AIP_A_EN_corrected\582.txt,1,44,9,25,8,94,20,45,16,0.48,0.36,0.20,0.00,0.00,0.00,44,33,30.20,32.70,0.47,0.66,3.21,4.54,0.83,11.81,0.56,0.60,3.60,1.34,0.13,0.57,0.13,0.02,0.16
..\data\indiv_files\AIP_A_EN_corrected\583.txt,1,49,10,32,10,81,14,45,14,0.56,0.31,0.20,0.00,0.00,0.00,49,32,34.40,33.70,0.60,0.64,3.85,5.44,0.89,16.69,0.71,0.82,7.36,1.92,0.20,0.71,0.13,0.02,0.16
..\data\indiv_files\AIP_A_EN_corrected\584.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\585.txt,1,93,19,57,17,214,29,99,26,0.46,0.26,0.20,0.17,0.70,0.59,93,42,35.20,36.90,0.43,0.76,4.50,6.36,0.84,15.01,0.58,0.57,7.35,1.92,0.13,0.50,0.18,0.04,0.22
..\data\indiv_files\AIP_A_EN_corrected\586.txt,1,92,22,61,21,188,33,105,31,0.56,0.30,0.24,0.10,0.19,0.31,92,34,38.50,38.60,0.49,0.75,4.74,6.71,0.86,16.66,0.58,0.76,12.19,2.47,0.15,0.54,0.13,0.03,0.16
..\data\indiv_files\AIP_A_EN_corrected\587.txt,1,95,19,58,16,215,29,103,26,0.48,0.25,0.20,0.08,0.17,0.29,95,33,37.60,38.70,0.44,0.76,4.58,6.48,0.85,15.34,0.56,0.67,10.67,2.31,0.16,0.52,0.13,0.03,0.16
..\data\indiv_files\AIP_A_EN_corrected\588.txt,1,10,2,6,2,10,2,6,2,0.60,0.33,0.20,0,0,0,10,10,10,10,1.00,1.00,2.24,3.16,1.00,NaN,1.00,0,0,0,0.00,1.00,0.50,0.00,0.50
..\data\indiv_files\AIP_A_EN_corrected\589.txt,1,56,8,28,6,105,10,43,7,0.41,0.16,0.14,0.08,0.08,0.20,56,32,32.30,36.40,0.53,0.70,3.86,5.47,0.86,14.96,0.65,0.77,7.69,1.96,0.23,0.52,0.16,0.02,0.19
..\data\indiv_files\AIP_A_EN_corrected\590.txt,1,56,8,30,8,110,13,55,13,0.50,0.24,0.14,0.00,0.00,0.00,56,28,34.10,34.40,0.51,0.61,3.78,5.34,0.86,14.21,0.55,0.71,7.14,1.89,0.18,0.41,0.13,0.02,0.15
..\data\indiv_files\AIP_A_EN_corrected\591.txt,1,72,12,42,10,132,20,63,18,0.48,0.29,0.17,0.00,0.00,0.00,72,34,36.50,37.50,0.55,0.73,4.43,6.27,0.88,17.08,0.67,0.85,9.31,2.16,0.17,0.55,0.21,0.02,0.22
..\data\indiv_files\AIP_A_EN_corrected\592.txt,1,45,7,23,6,66,8,29,7,0.44,0.24,0.16,0.22,0.44,0.47,45,36,37.30,35.20,0.68,0.72,3.92,5.54,0.91,19.90,0.79,1.00,9.00,2.12,0.31,0.69,0.17,0.03,0.21
..\data\indiv_files\AIP_A_EN_corrected\593.txt,1,78,14,47,12,132,15,66,13,0.50,0.20,0.18,0.15,0.31,0.39,78,41,38.60,35.30,0.59,0.78,4.80,6.79,0.89,19.68,0.71,0.92,11.08,2.35,0.18,0.66,0.15,0.00,0.15
..\data\indiv_files\AIP_A_EN_corrected\594.txt,1,51,7,29,7,94,9,46,9,0.49,0.20,0.14,0.08,0.08,0.20,51,34,36.00,33.50,0.54,0.68,3.72,5.26,0.87,14.66,0.63,0.69,6.23,1.77,0.20,0.58,0.11,0.04,0.15
..\data\indiv_files\AIP_A_EN_corrected\595.txt,1,44,7,24,7,76,10,40,10,0.53,0.25,0.16,0.30,0.90,0.67,44,34,32.90,35.00,0.58,0.68,3.57,5.05,0.87,14.90,0.60,0.80,6.40,1.79,0.20,0.44,0.15,0.05,0.20
..\data\indiv_files\AIP_A_EN_corrected\596.txt,1,58,10,36,9,101,15,52,14,0.51,0.27,0.17,0.15,0.31,0.39,58,36,35.60,36.30,0.57,0.74,4.08,5.77,0.88,16.68,0.69,0.85,9.31,2.16,0.21,0.54,0.19,0.02,0.21
..\data\indiv_files\AIP_A_EN_corrected\597.txt,1,68,9,34,8,111,10,47,9,0.42,0.19,0.13,0.15,0.31,0.39,68,39,39.20,36.60,0.61,0.76,4.56,6.45,0.90,19.66,0.72,0.69,6.23,1.77,0.19,0.67,0.26,0.04,0.30
..\data\indiv_files\AIP_A_EN_corrected\598.txt,1,71,14,45,14,138,26,72,26,0.52,0.36,0.20,0.12,0.25,0.35,71,34,36.30,36.50,0.51,0.71,4.27,6.04,0.87,15.87,0.62,0.75,9.00,2.12,0.17,0.53,0.17,0.03,0.19
..\data\indiv_files\AIP_A_EN_corrected\599.txt,1,29,4,16,4,57,5,29,5,0.51,0.17,0.14,0.17,0.17,0.29,29,26,26.90,26.40,0.51,0.52,2.72,3.84,0.83,10.51,0.55,0.67,2.67,1.15,0.14,0.50,0.17,0.00,0.17
..\data\indiv_files\AIP_A_EN_corrected\600.txt,1,53,8,30,8,89,9,40,9,0.45,0.23,0.15,0.33,0.33,0.41,53,38,35.70,34.90,0.60,0.76,3.97,5.62,0.88,16.88,0.75,1.00,3.00,1.22,0.07,0.72,0.15,0.03,0.17
..\data\indiv_files\AIP_A_EN_corrected\601.txt,1,52,7,30,7,83,7,39,7,0.47,0.18,0.13,0.08,0.08,0.20,52,36,36.80,36.60,0.63,0.72,4.04,5.71,0.89,18.14,0.77,0.69,6.23,1.77,0.23,0.72,0.18,0.03,0.21
..\data\indiv_files\AIP_A_EN_corrected\602.txt,1,98,23,64,22,206,38,102,37,0.50,0.36,0.23,0.16,0.81,0.64,98,34,38.40,36.80,0.48,0.69,4.83,6.83,0.86,16.59,0.63,0.61,11.65,2.41,0.19,0.64,0.16,0.02,0.18
..\data\indiv_files\AIP_A_EN_corrected\603.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\604.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\AIP_A_EN_corrected\605.txt,1,46,8,29,8,95,13,51,13,0.54,0.25,0.17,0.00,0.00,0.00,46,25,31.00,29.40,0.48,0.50,3.34,4.72,0.84,12.42,0.57,0.60,5.40,1.64,0.18,0.52,0.10,0.04,0.14
..\data\indiv_files\AIP_A_EN_corrected\606.txt,1,49,9,31,8,84,12,44,9,0.52,0.20,0.18,0.12,0.25,0.35,49,32,34.10,33.50,0.58,0.64,3.78,5.35,0.88,15.82,0.70,0.62,6.25,1.77,0.23,0.67,0.16,0.00,0.16
..\data\indiv_files\AIP_A_EN_corrected\607.txt,1,49,12,30,11,84,14,45,13,0.54,0.29,0.24,0.33,1.00,0.71,49,31,34.40,33.70,0.58,0.62,3.78,5.35,0.88,15.82,0.67,0.78,5.44,1.65,0.16,0.57,0.20,0.02,0.22
..\data\indiv_files\AIP_A_EN_corrected\608.txt,1,14,1,8,1,17,1,9,1,0.53,0.11,0.07,0.00,0.00,0.00,14,14,14,14,0.82,0.82,2.40,3.40,0.93,17.96,0.89,1.00,3.00,1.22,0.33,0.80,0.11,0.00,0.11
..\data\indiv_files\AIP_A_EN_corrected\609.txt,1,63,9,37,8,123,14,60,13,0.49,0.22,0.14,0.08,0.08,0.20,63,35,35.10,35.20,0.51,0.72,4.02,5.68,0.86,15.03,0.62,0.75,6.75,1.84,0.15,0.46,0.22,0.05,0.27
..\data\indiv_files\AIP_A_EN_corrected\610.txt,1,61,11,35,11,127,14,63,14,0.50,0.22,0.18,0.16,0.47,0.49,61,29,34.00,36.00,0.48,0.66,3.83,5.41,0.85,13.90,0.56,0.68,8.89,2.11,0.21,0.46,0.13,0.02,0.14
..\data\indiv_files\AIP_A_EN_corrected\611.txt,1,75,23,46,22,134,28,66,27,0.49,0.41,0.31,0.40,1.60,0.89,75,40,38.90,39.50,0.56,0.80,4.58,6.48,0.88,17.95,0.70,0.70,4.90,1.57,0.11,0.69,0.15,0.03,0.18
