filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\564.txt,1,32,7,22,7,50,7,31,7,0.62,0.23,0.22,0.14,0.14,0.27,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.71,0.86,5.14,1.60,0.19,0.63,0.10,0.06,0.16
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\664.txt,1,30,2,16,2,50,2,23,2,0.46,0.09,0.07,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,0.80,3.20,1.26,0.17,0.71,0.09,0.04,0.13
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\750.txt,1,28,1,17,1,50,1,24,1,0.48,0.04,0.04,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.71,0.86,5.14,1.60,0.25,0.64,0.12,0.12,0.25
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\839.txt,1,32,2,17,2,50,2,23,2,0.46,0.09,0.06,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.74,0.80,3.20,1.26,0.17,0.78,0.22,0.04,0.26
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\883.txt,1,31,4,20,4,50,5,28,5,0.56,0.18,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,1.00,5.00,1.58,0.18,0.56,0.14,0.11,0.25
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\640.txt,1,44,8,27,8,50,8,28,8,0.56,0.29,0.18,0.25,0.50,0.50,44,44,44.00,44.00,0.88,0.88,4.40,6.22,0.97,51.99,0.96,1.00,8.00,2.00,0.29,1.00,0.14,0.04,0.18
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\853.txt,1,32,6,18,6,50,6,23,6,0.46,0.26,0.19,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.78,1.00,5.00,1.58,0.22,0.69,0.09,0.00,0.09
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\526.txt,1,29,5,18,5,50,7,28,7,0.56,0.25,0.17,0.11,0.11,0.24,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.64,0.78,5.44,1.65,0.25,0.50,0.11,0.04,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\699.txt,1,36,4,22,4,50,4,28,4,0.56,0.14,0.11,0.14,0.14,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.79,1.00,7.00,1.87,0.25,0.65,0.07,0.07,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\636.txt,1,34,1,21,1,50,2,27,2,0.54,0.07,0.03,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.78,1.00,7.00,1.87,0.26,0.60,0.11,0.07,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\738.txt,1,32,2,20,1,50,3,29,2,0.58,0.07,0.06,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.69,1.00,6.00,1.73,0.21,0.53,0.17,0.00,0.17
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\919.txt,1,37,1,21,1,50,1,25,1,0.50,0.04,0.03,0.17,0.17,0.29,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.84,0.83,4.17,1.44,0.20,0.73,0.28,0.04,0.32
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\587.txt,1,30,1,15,1,50,1,22,1,0.44,0.05,0.03,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.68,0.67,1.33,0.82,0.09,0.60,0.18,0.00,0.18
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\888.txt,1,32,3,15,3,50,4,23,4,0.46,0.17,0.09,0.20,0.20,0.32,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.65,0.80,3.20,1.26,0.17,0.53,0.13,0.00,0.13
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\645.txt,1,25,1,12,1,50,1,21,1,0.42,0.05,0.04,0.00,0.00,0.00,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.57,0.60,1.80,0.95,0.14,0.54,0.14,0.00,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\703.txt,1,36,2,19,2,50,2,25,2,0.50,0.08,0.06,0.14,0.14,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,1.00,7.00,1.87,0.28,0.62,0.08,0.08,0.16
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\517.txt,1,36,3,21,3,50,4,26,4,0.52,0.15,0.08,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,0.86,5.14,1.60,0.23,0.71,0.15,0.04,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\592.txt,1,32,1,17,1,50,1,21,1,0.42,0.05,0.03,0.20,0.20,0.32,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.81,0.80,3.20,1.26,0.19,0.70,0.24,0.05,0.29
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\651.txt,1,41,6,27,6,50,8,30,8,0.60,0.27,0.15,0.12,0.12,0.25,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.90,1.00,8.00,2.00,0.27,0.77,0.20,0.10,0.30
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\545.txt,1,28,1,16,1,50,1,22,1,0.44,0.05,0.04,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.73,1.00,3.00,1.22,0.14,0.62,0.18,0.05,0.23
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\610.txt,1,31,2,15,2,50,2,22,2,0.44,0.09,0.06,0.17,0.17,0.29,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,0.83,4.17,1.44,0.23,0.55,0.18,0.05,0.23
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\794.txt,1,32,4,19,4,50,5,27,5,0.54,0.19,0.12,0.17,0.17,0.29,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.70,0.83,4.17,1.44,0.19,0.62,0.15,0.00,0.15
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\844.txt,1,31,3,16,3,50,5,22,5,0.44,0.23,0.10,0.20,0.20,0.32,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.73,0.80,3.20,1.26,0.18,0.75,0.09,0.05,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\602.txt,1,31,4,20,4,50,5,28,5,0.56,0.18,0.13,0.33,0.33,0.41,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,1.00,3.00,1.22,0.11,0.71,0.18,0.04,0.21
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\647.txt,1,30,6,16,6,50,8,22,8,0.44,0.36,0.20,0.14,0.14,0.27,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.73,0.71,3.57,1.34,0.23,0.73,0.00,0.00,0.00
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\531.txt,1,35,3,19,3,50,4,22,4,0.44,0.18,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.83,4.17,1.44,0.23,0.85,0.14,0.00,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\521.txt,1,24,5,14,5,50,12,26,12,0.52,0.46,0.21,0.25,0.25,0.35,24,24,24.00,24.00,0.48,0.48,2.40,3.39,0.81,9.06,0.54,0.75,2.25,1.06,0.12,0.44,0.08,0.04,0.12
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\749.txt,1,37,5,23,5,50,6,25,6,0.50,0.24,0.14,0.14,0.14,0.27,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.92,1.00,7.00,1.87,0.28,0.82,0.12,0.16,0.28
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\913.txt,1,32,3,17,3,50,5,22,5,0.44,0.23,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.77,1.00,3.00,1.22,0.14,0.67,0.14,0.05,0.18
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\773.txt,1,25,0,13,0,50,0,19,0,0.38,0.00,0.00,0.00,0.00,0.00,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.68,0.60,1.80,0.95,0.16,0.80,0.26,0.05,0.32
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\849.txt,1,31,2,17,2,50,2,21,2,0.42,0.10,0.06,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.81,1.00,3.00,1.22,0.14,0.78,0.33,0.10,0.43
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\885.txt,1,31,2,15,1,50,2,22,1,0.44,0.05,0.06,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,1.00,3.00,1.22,0.14,0.57,0.23,0.00,0.23
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\785.txt,1,35,5,20,5,50,5,25,5,0.50,0.20,0.14,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,1.00,5.00,1.58,0.20,0.82,0.24,0.00,0.24
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\525.txt,1,32,3,20,3,50,3,25,3,0.50,0.12,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.80,1.00,4.00,1.41,0.16,0.75,0.16,0.12,0.28
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\520.txt,1,35,8,21,8,50,9,26,9,0.52,0.35,0.23,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,3.00,1.22,0.12,0.67,0.19,0.12,0.31
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\846.txt,1,34,4,20,4,50,6,26,6,0.52,0.23,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,0.67,2.67,1.15,0.15,0.79,0.15,0.04,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\697.txt,1,33,5,16,4,50,7,29,6,0.58,0.21,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.55,1.00,5.00,1.58,0.17,0.38,0.07,0.03,0.10
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\656.txt,1,32,6,19,6,50,6,23,6,0.46,0.26,0.19,0.20,0.20,0.32,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.83,1.00,5.00,1.58,0.22,0.88,0.13,0.17,0.30
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\519.txt,1,27,3,15,3,50,5,22,5,0.44,0.23,0.11,0.40,0.80,0.63,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.68,0.80,3.20,1.26,0.18,0.62,0.05,0.00,0.05
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\701.txt,1,31,8,17,7,50,10,25,9,0.50,0.36,0.26,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,1.00,3.00,1.22,0.12,0.59,0.08,0.08,0.16
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\801.txt,1,29,2,14,2,50,2,20,2,0.40,0.10,0.07,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.70,0.75,2.25,1.06,0.15,0.86,0.20,0.10,0.30
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\868.txt,1,34,0,23,0,50,0,27,0,0.54,0.00,0.00,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.85,0.80,3.20,1.26,0.15,0.82,0.19,0.19,0.37
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\669.txt,1,34,3,21,3,50,3,25,3,0.50,0.12,0.09,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.84,1.00,4.00,1.41,0.16,0.75,0.16,0.04,0.20
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\819.txt,1,33,5,20,4,50,5,25,4,0.50,0.16,0.15,0.14,0.14,0.27,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.80,0.86,5.14,1.60,0.24,0.83,0.12,0.04,0.16
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\563.txt,1,37,4,23,4,50,4,27,4,0.54,0.15,0.11,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,0.88,6.12,1.75,0.26,0.80,0.07,0.07,0.15
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\516.txt,1,35,2,20,2,50,2,25,2,0.50,0.08,0.06,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,1.00,6.00,1.73,0.24,0.67,0.24,0.00,0.24
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\643.txt,1,30,3,17,3,50,3,23,3,0.46,0.13,0.10,0.20,0.20,0.32,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.74,0.80,3.20,1.26,0.17,0.62,0.22,0.00,0.22
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\889.txt,1,36,2,20,2,50,4,27,4,0.54,0.15,0.06,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.74,0.83,4.17,1.44,0.19,0.68,0.07,0.00,0.07
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\612.txt,1,37,4,22,4,50,4,26,4,0.52,0.15,0.11,0.14,0.14,0.27,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,0.86,5.14,1.60,0.23,0.79,0.12,0.08,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\622.txt,1,39,3,25,3,50,3,26,3,0.52,0.12,0.08,0.17,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.96,1.00,6.00,1.73,0.23,0.93,0.15,0.04,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\566.txt,1,35,5,21,5,50,6,27,6,0.54,0.22,0.14,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,1.00,4.00,1.41,0.15,0.65,0.22,0.00,0.22
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\570.txt,1,33,1,18,1,50,2,29,2,0.58,0.07,0.03,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.62,1.00,7.00,1.87,0.24,0.42,0.07,0.03,0.10
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\791.txt,1,32,4,16,4,50,4,22,4,0.44,0.18,0.12,0.40,0.80,0.63,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.73,1.00,5.00,1.58,0.23,0.62,0.05,0.00,0.05
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\807.txt,1,30,4,17,3,50,5,24,3,0.48,0.12,0.13,0.10,0.10,0.22,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.71,0.80,6.40,1.79,0.33,0.60,0.08,0.04,0.12
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\677.txt,1,37,5,20,4,50,5,27,4,0.54,0.15,0.14,0.12,0.12,0.25,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.74,0.75,4.50,1.50,0.22,0.69,0.07,0.04,0.11
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\742.txt,1,36,4,23,4,50,5,27,5,0.54,0.19,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,5.00,1.58,0.19,0.76,0.15,0.04,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\896.txt,1,38,8,23,7,50,8,28,7,0.56,0.25,0.21,0.12,0.12,0.25,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.82,1.00,8.00,2.00,0.29,0.64,0.14,0.07,0.21
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\591.txt,1,29,3,18,3,50,4,26,4,0.52,0.15,0.10,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.69,0.60,1.80,0.95,0.12,0.64,0.23,0.04,0.27
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\848.txt,1,31,4,18,4,50,5,22,5,0.44,0.23,0.13,0.20,0.20,0.32,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.82,0.80,3.20,1.26,0.18,0.75,0.14,0.09,0.23
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\745.txt,1,29,3,17,3,50,4,25,4,0.50,0.16,0.10,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.68,0.83,4.17,1.44,0.20,0.62,0.16,0.04,0.20
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\914.txt,1,36,6,22,6,50,6,27,6,0.54,0.22,0.17,0.14,0.14,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,1.00,7.00,1.87,0.26,0.73,0.11,0.04,0.15
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\845.txt,1,34,3,22,3,50,3,32,3,0.64,0.09,0.09,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.69,0.57,2.29,1.07,0.12,0.69,0.25,0.00,0.25
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\736.txt,1,31,7,18,7,50,8,25,8,0.50,0.32,0.23,0.67,1.33,0.82,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.72,1.00,3.00,1.22,0.12,0.76,0.16,0.04,0.20
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\710.txt,1,30,2,16,2,50,4,25,4,0.50,0.16,0.07,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.64,0.86,5.14,1.60,0.24,0.50,0.04,0.04,0.08
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\712.txt,1,36,4,20,4,50,5,25,5,0.50,0.20,0.11,0.12,0.12,0.25,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,0.62,3.12,1.25,0.20,0.82,0.12,0.12,0.24
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\657.txt,1,31,3,17,3,50,4,22,4,0.44,0.18,0.10,0.20,0.20,0.32,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.77,0.80,3.20,1.26,0.18,0.75,0.14,0.05,0.18
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\565.txt,1,37,8,20,8,50,8,23,8,0.46,0.35,0.22,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.87,0.80,3.20,1.26,0.17,0.86,0.17,0.00,0.17
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\625.txt,1,32,4,21,4,50,4,25,4,0.50,0.16,0.12,0.25,0.25,0.35,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.84,0.75,2.25,1.06,0.12,0.83,0.24,0.08,0.32
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\901.txt,1,30,0,17,0,50,0,24,0,0.48,0.00,0.00,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.71,0.80,3.20,1.26,0.17,0.67,0.21,0.08,0.29
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\733.txt,1,31,4,17,4,50,5,24,5,0.48,0.21,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,0.67,2.67,1.15,0.17,0.67,0.12,0.00,0.12
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\588.txt,1,33,5,18,5,50,10,27,10,0.54,0.37,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.67,1.00,5.00,1.58,0.19,0.56,0.11,0.07,0.19
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\707.txt,1,33,5,19,4,50,9,24,7,0.48,0.29,0.15,0.17,0.17,0.29,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,0.83,4.17,1.44,0.21,0.73,0.08,0.17,0.25
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\590.txt,1,33,1,18,1,50,1,26,1,0.52,0.04,0.03,0.10,0.10,0.22,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.69,0.80,6.40,1.79,0.31,0.54,0.08,0.04,0.12
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\779.txt,1,33,10,24,10,50,12,32,12,0.64,0.38,0.30,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.75,1.00,3.00,1.22,0.09,0.74,0.22,0.00,0.22
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\782.txt,1,31,6,17,4,50,8,20,6,0.40,0.30,0.19,0.33,0.33,0.41,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.85,0.67,1.33,0.82,0.10,0.82,0.25,0.05,0.30
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\632.txt,1,33,0,16,0,50,0,20,0,0.40,0.00,0.00,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.80,0.75,2.25,1.06,0.15,0.70,0.30,0.00,0.30
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\653.txt,1,29,5,13,4,50,7,22,6,0.44,0.27,0.17,0.50,1.00,0.71,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.59,1.00,4.00,1.41,0.18,0.47,0.14,0.00,0.14
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\678.txt,1,28,1,15,1,50,1,21,1,0.42,0.05,0.04,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.71,0.83,4.17,1.44,0.24,0.60,0.24,0.00,0.24
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\790.txt,1,33,3,20,3,50,4,25,4,0.50,0.16,0.09,0.20,0.20,0.32,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.80,0.80,3.20,1.26,0.16,0.75,0.20,0.08,0.28
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\754.txt,1,36,4,19,4,50,4,24,4,0.48,0.17,0.11,0.22,0.44,0.47,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.79,0.89,7.11,1.89,0.33,0.67,0.08,0.04,0.12
..\data\indiv_files_fixed_length\STAT_A_EN_uncorrected\870.txt,1,33,3,18,3,50,5,23,5,0.46,0.22,0.09,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.78,1.00,4.00,1.41,0.17,0.62,0.26,0.00,0.26
