filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\794.txt,1,36,7,22,7,50,8,26,8,0.52,0.31,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,1.00,0.71,0.04,0.80,0.35,0.04,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\913.txt,1,36,9,22,9,50,9,26,9,0.52,0.35,0.25,0.33,0.33,0.41,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,3.00,1.22,0.12,0.77,0.35,0.00,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\849.txt,1,34,5,18,5,50,5,22,5,0.44,0.23,0.15,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.82,1.00,2.00,1.00,0.09,0.69,0.27,0.05,0.32
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\520.txt,1,34,5,20,5,50,5,25,5,0.50,0.20,0.15,0.17,0.17,0.29,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,1.00,6.00,1.73,0.24,0.64,0.12,0.08,0.20
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\697.txt,1,36,4,23,4,50,4,27,4,0.54,0.15,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,4.00,1.41,0.15,0.69,0.26,0.11,0.37
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\801.txt,1,38,8,21,7,50,8,24,7,0.48,0.29,0.21,0.25,0.25,0.35,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.88,1.00,4.00,1.41,0.17,0.80,0.29,0.08,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\563.txt,1,40,7,26,7,50,7,28,7,0.56,0.25,0.17,0.25,0.25,0.35,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.93,1.00,4.00,1.41,0.14,0.83,0.25,0.18,0.43
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\643.txt,1,37,8,23,8,50,8,26,8,0.52,0.31,0.22,0.33,0.33,0.41,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.88,1.00,3.00,1.22,0.12,0.79,0.27,0.08,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\889.txt,1,39,9,23,9,50,9,26,9,0.52,0.35,0.23,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.88,1.00,3.00,1.22,0.12,0.79,0.27,0.08,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\570.txt,1,33,6,21,6,50,7,29,7,0.58,0.24,0.18,0.25,0.25,0.35,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,1.00,4.00,1.41,0.14,0.69,0.21,0.07,0.28
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\742.txt,1,34,9,22,9,50,9,24,9,0.48,0.38,0.26,0.20,0.20,0.32,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.92,1.00,5.00,1.58,0.21,0.86,0.21,0.00,0.21
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\914.txt,1,35,9,24,9,50,9,29,9,0.58,0.31,0.26,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,4.00,1.41,0.14,0.79,0.14,0.17,0.31
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\565.txt,1,35,7,21,7,50,7,26,7,0.52,0.27,0.20,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,5.00,1.58,0.19,0.69,0.23,0.04,0.27
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\625.txt,1,34,4,19,4,50,4,23,4,0.46,0.17,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,1.00,4.00,1.41,0.17,0.67,0.26,0.04,0.30
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\733.txt,1,35,4,23,4,50,7,29,7,0.58,0.24,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,2.00,1.00,0.07,0.65,0.17,0.17,0.34
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\590.txt,1,32,5,22,5,50,8,31,8,0.62,0.26,0.16,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.71,0.50,0.50,0.50,0.03,0.58,0.19,0.13,0.32
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\779.txt,1,35,7,21,7,50,7,26,7,0.52,0.27,0.20,0.50,0.50,0.50,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,2.00,1.00,0.08,0.67,0.31,0.04,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\632.txt,1,36,7,20,7,50,7,24,7,0.48,0.29,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.67,1.33,0.82,0.08,0.77,0.21,0.12,0.33
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\790.txt,1,36,5,24,5,50,6,29,6,0.58,0.21,0.14,0.40,0.80,0.63,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,5.00,1.58,0.17,0.64,0.24,0.10,0.34
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\754.txt,1,36,6,25,6,50,6,30,6,0.60,0.20,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,5.00,1.58,0.17,0.81,0.17,0.10,0.27
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\870.txt,1,36,6,23,6,50,7,27,7,0.54,0.26,0.17,0.20,0.20,0.32,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,5.00,1.58,0.19,0.77,0.26,0.04,0.30
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\688.txt,1,36,7,25,7,50,8,29,8,0.58,0.28,0.19,0.50,0.50,0.50,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,1.00,2.00,1.00,0.07,0.75,0.28,0.10,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\532.txt,1,29,4,17,4,50,5,24,5,0.48,0.21,0.14,0.25,0.25,0.35,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.71,0.75,2.25,1.06,0.12,0.57,0.25,0.00,0.25
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\786.txt,1,33,7,21,7,50,7,26,7,0.52,0.27,0.21,0.50,1.00,0.71,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.81,1.00,4.00,1.41,0.15,0.76,0.08,0.08,0.15
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\665.txt,1,37,8,25,8,50,8,29,8,0.58,0.28,0.22,0.40,0.80,0.63,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,5.00,1.58,0.17,0.79,0.24,0.10,0.34
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\906.txt,1,37,8,21,7,50,8,26,7,0.52,0.27,0.22,0.75,2.25,1.06,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,1.00,4.00,1.41,0.15,0.62,0.27,0.08,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\881.txt,1,32,7,20,7,50,11,27,11,0.54,0.41,0.22,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.74,1.00,4.00,1.41,0.15,0.53,0.26,0.04,0.30
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\907.txt,1,37,12,25,12,50,13,29,13,0.58,0.45,0.32,0.25,0.25,0.35,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,4.00,1.41,0.14,0.79,0.31,0.03,0.34
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\762.txt,1,38,8,25,8,50,8,28,8,0.56,0.29,0.21,0.33,0.33,0.41,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.89,1.00,3.00,1.22,0.11,0.80,0.32,0.04,0.36
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\884.txt,1,36,6,25,6,50,6,29,6,0.58,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,1.00,4.00,1.41,0.14,0.77,0.28,0.10,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\700.txt,1,36,7,21,7,50,7,25,7,0.50,0.28,0.19,0.33,0.33,0.41,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,1.00,3.00,1.22,0.12,0.79,0.16,0.12,0.28
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\611.txt,1,33,8,21,8,50,10,28,10,0.56,0.36,0.24,1.00,1.00,0.71,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.75,1.00,1.00,0.71,0.04,0.63,0.18,0.11,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\660.txt,1,34,6,22,6,50,6,26,6,0.52,0.23,0.18,0.50,0.50,0.50,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.85,1.00,2.00,1.00,0.08,0.80,0.31,0.04,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\560.txt,1,34,8,19,8,50,8,22,8,0.44,0.36,0.24,0.33,0.33,0.41,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.86,1.00,3.00,1.22,0.14,0.79,0.23,0.00,0.23
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\576.txt,1,34,8,21,8,50,10,27,10,0.54,0.37,0.24,0.40,0.80,0.63,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.78,1.00,5.00,1.58,0.19,0.60,0.19,0.07,0.26
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\775.txt,1,35,8,21,8,50,10,27,10,0.54,0.37,0.23,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,1.00,4.00,1.41,0.15,0.64,0.22,0.11,0.33
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\675.txt,1,37,7,23,7,50,8,28,8,0.56,0.29,0.19,0.33,0.67,0.58,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.83,4.17,1.44,0.18,0.71,0.25,0.04,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\820.txt,1,36,5,23,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.88,1.00,1.00,0.71,0.04,0.82,0.23,0.08,0.31
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\878.txt,1,29,6,19,6,50,10,31,10,0.62,0.32,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.61,1.00,2.00,1.00,0.06,0.50,0.26,0.03,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\724.txt,1,33,5,21,5,50,5,26,5,0.52,0.19,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.81,1.00,4.00,1.41,0.15,0.64,0.27,0.12,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\561.txt,1,28,6,17,6,50,8,26,8,0.52,0.31,0.21,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.65,1.00,2.00,1.00,0.08,0.62,0.19,0.08,0.27
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\605.txt,1,31,7,21,7,50,7,27,7,0.54,0.26,0.23,0.25,0.25,0.35,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.78,0.75,2.25,1.06,0.11,0.64,0.33,0.00,0.33
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\760.txt,1,35,3,22,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,2.00,1.00,0.08,0.73,0.27,0.19,0.46
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\860.txt,1,36,6,21,6,50,6,25,6,0.50,0.24,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,1.00,2.00,1.00,0.08,0.67,0.24,0.20,0.44
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\824.txt,1,33,5,21,5,50,5,25,5,0.50,0.20,0.15,0.67,1.33,0.82,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.84,1.00,3.00,1.22,0.12,0.71,0.20,0.12,0.32
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\711.txt,1,40,4,27,4,50,5,32,5,0.64,0.16,0.10,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,1.00,3.00,1.22,0.09,0.79,0.22,0.06,0.28
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\633.txt,1,36,6,23,6,50,6,28,6,0.56,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,4.00,1.41,0.14,0.67,0.25,0.07,0.32
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\752.txt,1,30,6,19,6,50,9,27,9,0.54,0.33,0.20,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,1.00,1.00,0.71,0.04,0.59,0.30,0.04,0.33
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\826.txt,1,35,7,25,7,50,10,31,10,0.62,0.32,0.20,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,4.00,1.41,0.13,0.68,0.19,0.06,0.26
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\595.txt,1,35,4,17,4,50,6,24,6,0.48,0.25,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.71,0.50,0.50,0.50,0.04,0.57,0.25,0.08,0.33
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\795.txt,1,35,6,25,6,50,7,32,7,0.64,0.22,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.75,2.25,1.06,0.09,0.60,0.28,0.12,0.41
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\784.txt,1,29,6,18,6,50,10,25,10,0.50,0.40,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.72,0.75,2.25,1.06,0.12,0.69,0.24,0.00,0.24
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\811.txt,1,28,8,20,8,50,13,30,13,0.60,0.43,0.29,0.33,0.33,0.41,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.67,0.67,1.33,0.82,0.07,0.59,0.23,0.07,0.30
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\917.txt,1,35,8,24,8,50,8,26,8,0.52,0.31,0.23,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.92,1.00,3.00,1.22,0.12,0.86,0.23,0.12,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\748.txt,1,37,5,25,5,50,8,34,8,0.68,0.24,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.74,0.83,4.17,1.44,0.15,0.53,0.29,0.03,0.32
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\552.txt,1,35,9,23,9,50,10,29,10,0.58,0.34,0.26,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,3.00,1.22,0.10,0.65,0.24,0.07,0.31
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\511.txt,1,38,10,22,10,50,12,27,12,0.54,0.44,0.26,0.14,0.14,0.27,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.81,0.71,3.57,1.34,0.19,0.86,0.19,0.04,0.22
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\698.txt,1,34,6,24,6,50,7,30,7,0.60,0.23,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,1.00,4.00,1.41,0.13,0.75,0.13,0.13,0.27
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\659.txt,1,36,8,23,8,50,8,28,8,0.56,0.29,0.22,0.67,1.33,0.82,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,3.00,1.22,0.11,0.75,0.25,0.18,0.43
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\644.txt,1,31,8,18,8,50,10,24,10,0.48,0.42,0.26,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.75,1.00,1.00,0.71,0.04,0.62,0.33,0.08,0.42
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\850.txt,1,28,9,17,9,50,12,26,12,0.52,0.46,0.32,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.65,1.00,1.00,0.71,0.04,0.62,0.31,0.00,0.31
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\908.txt,1,33,6,20,6,50,8,27,8,0.54,0.30,0.18,0.20,0.20,0.32,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.74,1.00,5.00,1.58,0.19,0.60,0.19,0.04,0.22
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\609.txt,1,35,9,22,9,50,11,28,11,0.56,0.39,0.26,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,4.00,1.41,0.14,0.62,0.25,0.04,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\776.txt,1,33,6,19,6,50,9,26,9,0.52,0.35,0.18,0.33,0.67,0.58,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,0.83,4.17,1.44,0.19,0.64,0.15,0.04,0.19
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\623.txt,1,35,8,23,8,50,9,29,9,0.58,0.31,0.23,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,4.00,1.41,0.14,0.75,0.28,0.10,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\843.txt,1,37,9,20,9,50,9,24,9,0.48,0.38,0.24,0.67,1.33,0.82,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,1.00,3.00,1.22,0.12,0.79,0.25,0.04,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\856.txt,1,33,9,24,9,50,9,29,9,0.58,0.31,0.27,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.83,1.00,3.00,1.22,0.10,0.72,0.21,0.07,0.28
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\536.txt,1,33,6,21,6,50,6,24,6,0.48,0.25,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.88,1.00,1.00,0.71,0.04,0.82,0.21,0.04,0.25
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\787.txt,1,32,9,21,9,50,12,29,12,0.58,0.41,0.28,0.50,0.50,0.50,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,1.00,2.00,1.00,0.07,0.50,0.28,0.17,0.45
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\523.txt,1,35,7,22,7,50,8,26,8,0.52,0.31,0.20,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,3.00,1.22,0.12,0.71,0.23,0.12,0.35
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\723.txt,1,28,4,18,4,50,6,25,6,0.50,0.24,0.14,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.72,0.50,0.50,0.50,0.04,0.58,0.20,0.20,0.40
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\863.txt,1,33,8,22,8,50,11,30,11,0.60,0.37,0.24,0.67,1.33,0.82,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,1.00,3.00,1.22,0.10,0.62,0.23,0.07,0.30
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\617.txt,1,37,5,24,5,50,5,27,5,0.54,0.19,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,1.00,3.00,1.22,0.11,0.82,0.15,0.11,0.26
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\833.txt,1,31,8,22,8,50,10,29,10,0.58,0.34,0.26,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.76,0.67,1.33,0.82,0.07,0.65,0.24,0.07,0.31
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\858.txt,1,34,6,22,6,50,8,27,8,0.54,0.30,0.18,0.50,0.50,0.50,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.81,1.00,2.00,1.00,0.07,0.75,0.19,0.00,0.19
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\916.txt,1,31,5,17,5,50,6,24,6,0.48,0.25,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,1.00,2.00,1.00,0.08,0.54,0.29,0.08,0.38
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\702.txt,1,33,5,19,5,50,5,24,5,0.48,0.21,0.15,0.33,0.33,0.41,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,1.00,3.00,1.22,0.12,0.69,0.25,0.04,0.29
..\data\indiv_files_fixed_length\STAT_C_EN_corrected\2aCaus\593.txt,1,37,6,21,6,50,6,24,6,0.48,0.25,0.16,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.88,1.00,4.00,1.41,0.17,0.77,0.29,0.00,0.29
